Fecha_Hora,Demanda_MW,Generacion_Solar_MW,Margen_Reserva_MW,Precio_Gas_Euros_MWh,Precio_CO2_Euros_Ton,Precio_Pool_Euros_MWh
2026-06-01 00:00:00,170.99191447203685,0.0,170.99191447203685,35.45631717745543,69.7181119905247,99.9747486447694
2026-06-01 01:00:00,180.28610868790747,0.0,180.28610868790747,35.38258787198226,69.73142074148427,102.46014372493433
2026-06-01 02:00:00,173.12001839107677,0.0,173.12001839107677,35.5588592070596,69.67278712735904,100.9640959066434
2026-06-01 03:00:00,183.3477897020608,0.0,183.3477897020608,35.6422835663009,70.00570411036713,114.8737848736927
2026-06-01 04:00:00,183.8715516854355,0.0,183.8715516854355,36.26692539466224,70.25611600962127,118.00236755858323
2026-06-01 05:00:00,194.65484570434958,0.0,194.65484570434958,36.27661128947154,70.06992808620392,280.13437273256795
2026-06-01 06:00:00,210.83495017026357,19.76315271731143,191.07179745295213,36.27467608257423,70.15559597142206,205.46927596489877
2026-06-01 07:00:00,224.1282332425631,57.893252214396924,166.2349810281662,36.151744668312894,70.25306554762464,108.86366131926547
2026-06-01 08:00:00,232.3756062066194,79.83856527827136,152.53704092834806,36.63105323681531,69.96745029273598,98.28947633072445
2026-06-01 09:00:00,233.16081202635945,87.5601567661903,145.60065526016916,36.192141210403406,69.92327449482354,97.5156632436096
2026-06-01 10:00:00,254.5200918962947,105.6395713754905,148.8805205208042,35.932587672499395,69.78373075177038,99.98593551571676
2026-06-01 11:00:00,266.7282600267856,116.72104208929724,150.00721793748838,35.54055295489281,69.3481487233956,102.17656613738008
2026-06-01 12:00:00,268.41379185687805,113.55104992796736,154.86274192891068,36.059873794576525,69.1027208591136,99.41800212122116
2026-06-01 13:00:00,272.2810063974556,117.00826607822223,155.27274031923338,36.81248000280907,69.40119507827853,99.6062469628022
2026-06-01 14:00:00,269.6487552247855,105.23202690394592,164.41672832083955,37.03500284899756,69.56203272846362,98.98531330883726
2026-06-01 15:00:00,256.1262294698898,92.39365043095127,163.73257903893852,36.83709280489005,69.84570914102876,100.12623047094203
2026-06-01 16:00:00,259.7694247902512,68.20662533913847,191.56279945111274,37.03311596269254,69.75241264543075,223.1435040449403
2026-06-01 17:00:00,242.09959168029866,46.569027412985875,195.5305642673128,36.526306449244935,70.08178968765915,312.71230938378176
2026-06-01 18:00:00,230.43312573537804,25.454772217716595,204.97835351766145,36.833747821900836,69.85118378298033,596.1032892097
2026-06-01 19:00:00,222.95476647228762,2.0418472422869636,220.91291923000065,37.73411462559407,70.12464747980141,1293.547405060624
2026-06-01 20:00:00,203.40096649260965,0.0,203.40096649260965,37.9498211221758,70.29439153603015,543.4030857706298
2026-06-01 21:00:00,196.3087773068578,0.0,196.3087773068578,38.083497886981476,70.29686129610876,334.0145260787144
2026-06-01 22:00:00,180.36568304559356,0.0,180.36568304559356,37.56940210454781,70.07215544591473,103.90187720930446
2026-06-01 23:00:00,175.7611002492626,0.0,175.7611002492626,38.06892190461846,70.16986633391151,104.39695522892261
2026-06-02 00:00:00,169.83627723837185,0.0,169.83627723837185,38.29464233155012,70.12705668076327,101.71052690354506
2026-06-02 01:00:00,167.69014516670512,0.0,167.69014516670512,38.384418937446654,70.02833226041439,108.93540577700003
2026-06-02 02:00:00,167.62137816452466,0.0,167.62137816452466,38.05018767632047,69.81526593078395,97.19886555117499
2026-06-02 03:00:00,176.47311329821108,0.0,176.47311329821108,38.16608463931051,69.96126756589739,105.38684078909404
2026-06-02 04:00:00,185.25129982219423,0.0,185.25129982219423,37.54842370169646,69.8337748301413,131.06583952045108
2026-06-02 05:00:00,199.62976389761252,0.0,199.62976389761252,38.03730680728337,70.27091708454891,433.97540708251455
2026-06-02 06:00:00,204.18994926347415,35.967168798021646,168.2227804654525,38.11026952271116,70.27447053167768,103.87618674573163
2026-06-02 07:00:00,220.2635155502298,54.22399220955182,166.039523340678,38.027396898799715,70.26169952096598,102.95647615968501
2026-06-02 08:00:00,243.97750518970628,78.66621252008642,165.31129266961986,37.922423993504125,70.23440234962224,98.39972725137143
2026-06-02 09:00:00,246.95910934737032,102.4925656689665,144.4665436784038,38.06190472497596,70.6163101507833,108.53885473076352
2026-06-02 10:00:00,257.76890619795495,118.46624284670969,139.30266335124526,37.25120751491069,70.81803478997467,105.74130470785865
2026-06-02 11:00:00,265.46794029475376,116.91601913151757,148.5519211632362,37.42362140302035,70.61845046943988,109.3274937561076
2026-06-02 12:00:00,259.7748328433582,121.26299741582822,138.51183542752995,36.76282725682598,71.03976578979162,102.58541682566029
2026-06-02 13:00:00,268.7804596682549,126.03299161332393,142.74746805493095,36.81199640525057,71.2388561796969,104.6339550886991
2026-06-02 14:00:00,257.59777235803267,109.62969701198506,147.9680753460476,36.88599469203494,71.03396864354048,96.20972842597264
2026-06-02 15:00:00,267.60788345444223,90.23395866900836,177.37392478543387,36.528611348172184,70.89511000499228,103.4405926732457
2026-06-02 16:00:00,263.8567610475154,77.55234543560039,186.30441561191503,36.488231463877526,70.98600580981305,144.42152352065582
2026-06-02 17:00:00,242.3560759845038,50.190955479061536,192.16512050544227,36.11814189961723,70.90290237898117,232.75529327780777
2026-06-02 18:00:00,241.75834184236908,31.73195383895649,210.0263880034126,36.46581584839223,71.31082168886451,786.2066620980509
2026-06-02 19:00:00,214.3919608624734,0.0,214.3919608624734,36.35270778560187,71.24472961329843,982.4541297810384
2026-06-02 20:00:00,201.09937691072878,0.0,201.09937691072878,35.83321017045182,71.45313702643844,460.4323993611183
2026-06-02 21:00:00,197.7636595887528,0.0,197.7636595887528,35.50879992694287,71.20590452142744,363.90378030463245
2026-06-02 22:00:00,180.56475619634455,0.0,180.56475619634455,35.41683156198823,71.16815650082442,101.14987173622536
2026-06-02 23:00:00,174.2154955646368,0.0,174.2154955646368,35.43524202910837,71.40438418150805,101.6028853906785
2026-06-03 00:00:00,177.13483650208045,0.0,177.13483650208045,35.46108492337845,71.23412891125723,102.2478172743203
2026-06-03 01:00:00,165.1266236166092,0.0,165.1266236166092,35.83309306985154,71.25528768089873,103.77421351648277
2026-06-03 02:00:00,170.29302959599366,0.0,170.29302959599366,36.64137306082019,71.36089309630685,105.55606964756939
2026-06-03 03:00:00,176.11265906108946,0.0,176.11265906108946,36.65763482524118,71.30555455872653,104.940194361921
2026-06-03 04:00:00,186.5373972724767,0.0,186.5373972724767,36.376226135476806,71.30048454485969,142.62662068708082
2026-06-03 05:00:00,198.66097323589136,0.0,198.66097323589136,37.04441850152861,71.20540634726572,390.81455007825247
2026-06-03 06:00:00,206.5411925717897,25.820115164491643,180.72107740729805,37.72272899867267,71.01325333914384,108.90831850222325
2026-06-03 07:00:00,214.00646859921272,55.71265766790071,158.293810931312,37.393813101576406,70.91176975206146,108.42390200314514
2026-06-03 08:00:00,237.99113013652234,73.01017094537247,164.98095919114988,38.317153501135735,70.89833683043024,114.85161122025868
2026-06-03 09:00:00,259.3768016493711,93.05958267914654,166.31721897022453,38.20733592544372,70.9364232625211,112.81320987912795
2026-06-03 10:00:00,259.4569022774019,108.13676767847294,151.32013459892897,38.55035316064615,70.85523161926052,107.87836992952072
2026-06-03 11:00:00,266.10432771889447,120.19479618694072,145.90953153195375,37.76399718247359,70.99874170600918,106.99467616694878
2026-06-03 12:00:00,266.4180803178995,115.26248614239292,151.15559417550662,37.64029650706115,71.46699358145425,105.34542042768362
2026-06-03 13:00:00,268.73947850679593,120.52492125159966,148.21455725519627,38.104554382608136,71.44885859062488,109.66509126369145
2026-06-03 14:00:00,261.3482240785945,103.74277163154507,157.60545244704946,37.52212918113953,71.13227369044678,97.71187170324791
2026-06-03 15:00:00,266.3879315734912,98.02602770163504,168.36190387185616,37.24264192143046,70.8888976612516,110.62984049349743
2026-06-03 16:00:00,254.6764038204928,73.29890947835689,181.3774943421359,37.624061413434944,71.13209751809855,105.11071896602141
2026-06-03 17:00:00,251.4395247838714,42.98257462274233,208.45695016112907,37.6941357212394,71.40555886052351,720.3929859961314
2026-06-03 18:00:00,227.75598026825395,28.404391891873786,199.35158837638016,37.67111994602999,71.5823831266418,418.6364549273908
2026-06-03 19:00:00,226.82166068822613,0.0,226.82166068822613,37.503380035788226,71.61429153246294,1629.3412475054797
2026-06-03 20:00:00,205.5092645618044,0.0,205.5092645618044,37.43813178600205,71.5861671589003,612.4586791358817
2026-06-03 21:00:00,191.94441440536977,0.0,191.94441440536977,38.115193342882115,71.56225093080867,232.20008078200624
2026-06-03 22:00:00,182.22913205239135,0.0,182.22913205239135,38.058300744731724,72.08785947097569,109.39897835751641
2026-06-03 23:00:00,173.65381137292607,0.0,173.65381137292607,38.203351915806365,71.91399339588743,104.6441933789676
2026-06-04 00:00:00,161.26203219731119,0.0,161.26203219731119,38.498576910392046,71.80143993972064,108.06187866368349
2026-06-04 01:00:00,173.19660999074492,0.0,173.19660999074492,38.97297789407512,71.94279569907116,106.50407231088103
2026-06-04 02:00:00,175.57522844888467,0.0,175.57522844888467,38.62269339750386,72.17318068991794,118.48531527039412
2026-06-04 03:00:00,183.0915768151594,0.0,183.0915768151594,38.61447375074589,72.15600939390131,123.6782790585153
2026-06-04 04:00:00,188.171041037394,0.0,188.171041037394,38.01528461603857,72.05135853260826,168.37927960942943
2026-06-04 05:00:00,198.2798869041491,0.0,198.2798869041491,38.32923118282264,72.03299040150449,384.599256816452
2026-06-04 06:00:00,198.66653756611674,24.154242019234403,174.51229554688234,37.59726802950112,71.81858969822271,101.41516920880335
2026-06-04 07:00:00,220.91554933752403,55.18505790794288,165.73049142958115,36.79091603921587,72.00637522354697,104.71761283058066
2026-06-04 08:00:00,227.2748318139922,82.86104218786066,144.41378962613152,36.641126083625444,71.96916634820764,99.60272309165006
2026-06-04 09:00:00,243.60457144504684,97.77236407434128,145.83220737070556,36.68983781018974,72.02687749215903,108.68581048442627
2026-06-04 10:00:00,262.3384385552292,104.74523299138514,157.59320556384404,36.52339080935845,71.95709734278225,95.55553671265437
2026-06-04 11:00:00,263.4623674045745,116.10733278816454,147.35503461640994,36.573772391664036,72.06572319252076,102.77124402505218
2026-06-04 12:00:00,255.22798745651977,127.03836202005553,128.18962543646424,36.682476697349756,71.97221520506585,102.75754273725293
2026-06-04 13:00:00,264.9921118490282,112.69491544328449,152.29719640574373,36.00803639815653,71.92403108704436,98.99451852048445
2026-06-04 14:00:00,265.45873628254213,112.7143927420264,152.74434354051573,36.53968921983795,71.78554915978476,99.52952783639464
2026-06-04 15:00:00,262.1729800457857,99.1086727156947,163.06430733009103,36.74601293208332,71.88076883799157,90.83365541820042
2026-06-04 16:00:00,260.0454580858429,77.7580191679559,182.287438917887,36.96291072008015,72.12137091288433,111.62993960815282
2026-06-04 17:00:00,249.18392062965216,55.654230821790804,193.52968980786136,37.357470405912544,72.16870301070531,264.03029136846544
2026-06-04 18:00:00,237.00169463172637,28.069133269551585,208.9325613621748,37.948595567040535,72.16489928304368,747.1403047004001
2026-06-04 19:00:00,221.16153486568666,1.968956966210779,219.19257789947588,37.38475435927757,72.04655723522353,1213.6007468351518
2026-06-04 20:00:00,205.58350937903091,0.0,205.58350937903091,37.32589421269194,71.78325540201317,613.5367355073859
2026-06-04 21:00:00,193.19161997759167,0.0,193.19161997759167,37.20386880413031,71.45293625348637,259.7413361628998
2026-06-04 22:00:00,186.80523631386592,0.0,186.80523631386592,36.83760686434068,71.41776852343806,149.25770951703464
2026-06-04 23:00:00,181.36852254845203,0.0,181.36852254845203,37.40944195940715,71.31458216417863,111.18496050846088
2026-06-05 00:00:00,179.46687796909944,0.0,179.46687796909944,38.46719982710096,71.04136427813482,101.42190271038844
2026-06-05 01:00:00,170.46811703729682,0.0,170.46811703729682,38.72206265080542,71.0456242752142,94.1417385570338
2026-06-05 02:00:00,173.17783783766598,0.0,173.17783783766598,38.6091299450041,70.82936096973472,106.02604689548991
2026-06-05 03:00:00,184.1258836521071,0.0,184.1258836521071,38.66068229646127,71.0857972610774,129.96445504977032
2026-06-05 04:00:00,179.21023517486267,0.0,179.21023517486267,39.01055945295152,71.20953865873699,110.51624048602254
2026-06-05 05:00:00,199.10581406521834,0.0,199.10581406521834,39.073110060602,71.27638183952766,410.76039531808283
2026-06-05 06:00:00,203.1193017352701,27.675909215272373,175.44339251999773,38.2197756109739,71.01853750930506,111.58117495832796
2026-06-05 07:00:00,227.9690582603502,48.25724540370979,179.71181285664042,38.45084659197549,70.9510868621898,107.61488163136019
2026-06-05 08:00:00,239.97047406875024,67.96087162701797,172.00960244173228,38.402877385825505,70.8095966713893,104.43054233447792
2026-06-05 09:00:00,253.22378283729412,92.24947012308078,160.97431271421334,38.85585751680834,70.79386361334997,101.20832359514532
2026-06-05 10:00:00,263.0633325946621,106.79537113908141,156.2679614555807,39.30522539356222,70.64987102396272,103.01672394032886
2026-06-05 11:00:00,267.50430837673713,122.85706753810813,144.647240838629,39.0316793441952,70.39345136754513,107.20897723612488
2026-06-05 12:00:00,263.18081932222606,120.76710488752529,142.41371443470075,39.75987113178317,70.12663905763202,111.9491938999898
2026-06-05 13:00:00,272.47386150967975,121.07701788066292,151.39684362901681,39.279059030920706,70.09936935749762,106.19342109789622
2026-06-05 14:00:00,272.774954303923,112.32997763009729,160.4449766738257,39.14512789124036,69.7883818776401,102.80815542143219
2026-06-05 15:00:00,265.68803025741465,95.59385828678394,170.09417197063073,38.37947330304123,69.98971724156144,93.91928177871733
2026-06-05 16:00:00,254.7826864454376,77.18016583278904,177.60252061264856,37.36471042231795,69.76760631024382,102.37870639608083
2026-06-05 17:00:00,245.7844871619815,50.25023039506109,195.5342567669204,37.39228797955151,69.77242027270474,310.06824877158
2026-06-05 18:00:00,234.87893558430036,25.61664773707823,209.26228784722213,38.018764965179166,69.76932902344743,763.4783455326441
2026-06-05 19:00:00,214.86886708917962,1.6282216268433554,213.24064546233626,37.39072622432903,69.84591263562945,923.6374573673709
2026-06-05 20:00:00,210.454762249978,0.0,210.454762249978,37.33520086354682,69.98326007228013,806.362721079394
2026-06-05 21:00:00,197.7745518582489,0.0,197.7745518582489,37.6802995778232,69.70295726080984,372.83254580812996
2026-06-05 22:00:00,183.98607631074725,0.0,183.98607631074725,37.04896173428993,69.84884927878394,119.31198788810046
2026-06-05 23:00:00,180.03820121445892,0.0,180.03820121445892,36.53939786146508,69.55105949892894,96.72925657096619
2026-06-06 00:00:00,137.52190732395042,0.0,137.52190732395042,36.946462538273956,69.66002855779841,110.19905485149616
2026-06-06 01:00:00,124.91666387942091,0.0,124.91666387942091,36.734734690409105,69.82210878626059,99.18327827910383
2026-06-06 02:00:00,139.05705032850005,0.0,139.05705032850005,36.52884928286647,69.54355144921941,103.26157685415559
2026-06-06 03:00:00,141.78033543607913,0.0,141.78033543607913,36.11835229561517,69.50893307894884,106.98561211357337
2026-06-06 04:00:00,149.67521289888361,0.0,149.67521289888361,36.095959959539115,69.68863295734367,103.58673429643122
2026-06-06 05:00:00,159.98666223683253,0.0,159.98666223683253,36.11898623243204,69.64368050903592,102.85575164203253
2026-06-06 06:00:00,170.6311576575726,22.642791723837192,147.9883659337354,35.87740865545647,69.70356859524762,100.6607624262877
2026-06-06 07:00:00,180.0032479674664,54.23538206367117,125.76786590379523,36.48492308925466,70.17184683176343,106.40837010370191
2026-06-06 08:00:00,189.27447764157165,79.87007831566945,109.4043993259022,36.44031048529853,69.78875195616223,96.16915467027127
2026-06-06 09:00:00,207.56218653713847,84.82199666198986,122.74018987514862,36.126857861592974,69.65906173689886,99.1570151640141
2026-06-06 10:00:00,216.019876890602,111.269796744363,104.750080146239,36.533010418181114,69.9843195131953,103.07474841170438
2026-06-06 11:00:00,219.83300782888787,123.1371192714243,96.69588855746358,36.56952643902623,69.6451265457101,100.82778729420488
2026-06-06 12:00:00,237.0944362618259,119.4612976630344,117.6331385987915,36.74346094059526,69.75098643602624,107.74550993617616
2026-06-06 13:00:00,234.20264293186685,114.37929237258302,119.82335055928382,36.59563302430725,69.85835767620947,96.28544601894868
2026-06-06 14:00:00,226.74184050252677,105.84108891243108,120.9007515900957,36.68891380675936,70.30262246290035,108.02390761480558
2026-06-06 15:00:00,215.42914018665093,81.22971650544667,134.19942368120425,36.9953186955824,70.2844609846225,107.60571299769975
2026-06-06 16:00:00,211.16497876413496,70.77912177939457,140.38585698474037,36.26131973112304,70.43189330596368,95.57593170002971
2026-06-06 17:00:00,207.44295999028245,54.195952785345746,153.2470072049367,36.21266892725311,70.71154542122972,103.49400656528616
2026-06-06 18:00:00,191.6523104124538,20.029421530144006,171.62288888230978,35.94352860204742,70.31505145222685,97.13895850624638
2026-06-06 19:00:00,173.4126183199859,0.0,173.4126183199859,35.163769107873755,70.4370618818401,97.93040545080294
2026-06-06 20:00:00,168.39350376171208,0.0,168.39350376171208,35.83906668232611,70.6678160990247,100.81441067251352
2026-06-06 21:00:00,154.2062906547563,0.0,154.2062906547563,35.77624808544534,70.71768328841041,94.45272613669567
2026-06-06 22:00:00,142.6315629060431,0.0,142.6315629060431,36.3580664281508,70.55052666858654,101.40522051844529
2026-06-06 23:00:00,130.47418606056402,0.0,130.47418606056402,36.15662850906219,70.79003078844814,99.6723254603213
2026-06-07 00:00:00,133.37703429139913,0.0,133.37703429139913,36.46196691698666,70.78719128433914,105.95524916099487
2026-06-07 01:00:00,124.63726022981112,0.0,124.63726022981112,36.34808781667854,70.85911909587026,106.33268231079154
2026-06-07 02:00:00,130.64045352361228,0.0,130.64045352361228,36.1660745474254,70.68904287252488,95.24341023555712
2026-06-07 03:00:00,142.50156436015433,0.0,142.50156436015433,35.43416034467797,70.34535676361264,102.35844093700051
2026-06-07 04:00:00,150.86706027705347,0.0,150.86706027705347,35.64091348021532,70.42131384673435,95.78795253128227
2026-06-07 05:00:00,154.3595892667739,0.0,154.3595892667739,35.816395750173484,70.67777855902901,99.66798399353638
2026-06-07 06:00:00,151.6617734320353,27.42415692381619,124.2376165082191,35.594237565744514,70.3900469024621,95.97647135030809
2026-06-07 07:00:00,183.77611626591877,44.59079559091259,139.18532067500618,35.590269205642095,70.24530584377717,108.24069664096612
2026-06-07 08:00:00,188.29628337608753,72.35852505451803,115.9377583215695,36.014172811907216,70.14045218981866,99.03598795808415
2026-06-07 09:00:00,198.0331378189139,91.78561369446373,106.24752412445017,36.00328701622445,69.7631517237398,53.247705096425115
2026-06-07 10:00:00,219.05497009996807,102.17282182421691,116.88214827575116,36.376709445714525,69.73317110636667,98.58189445144703
2026-06-07 11:00:00,214.05234451090763,112.86826909826068,101.18407541264695,35.4918720828671,70.0496176847891,97.3595460236615
2026-06-07 12:00:00,231.8586465543515,122.28476940615565,109.57387714819586,35.464286892608314,70.05615202619424,93.4810715501776
2026-06-07 13:00:00,234.52540322850498,112.7814395829031,121.74396364560188,35.45241833295768,69.81021591628611,104.74502682696607
2026-06-07 14:00:00,230.8095499535129,109.48971343843257,121.31983651508034,35.31859829518744,69.90693819363298,100.11127862269295
2026-06-07 15:00:00,224.3490654711195,85.56873330064742,138.7803321704721,35.39903404860471,69.9576908495532,98.26071280420467
2026-06-07 16:00:00,214.79445612508118,68.0804700191146,146.71398610596657,35.16072068540135,69.99933516564363,99.35764517672345
2026-06-07 17:00:00,202.5809586134676,60.15411617600032,142.4268424374673,35.23314316473707,69.98584717976588,96.04664352742172
2026-06-07 18:00:00,187.5310700349592,31.231092533712825,156.2999775012464,35.37777375840925,69.82710589333232,100.06887214590706
2026-06-07 19:00:00,191.84287165545624,2.9332998526814307,188.9095718027748,35.6813994858853,69.63644674606672,177.31379626691734
2026-06-07 20:00:00,164.83600062574314,0.0,164.83600062574314,36.32874940293204,69.88026522916795,93.53370081463508
2026-06-07 21:00:00,150.38269702871432,0.0,150.38269702871432,36.04771285519234,70.02576278979681,102.8276303857763
2026-06-07 22:00:00,144.178411579284,0.0,144.178411579284,36.628660085116316,69.84835857460494,98.17469683236622
2026-06-07 23:00:00,139.5866307418923,0.0,139.5866307418923,35.943039390259194,69.7879246804307,101.67669417812141
2026-06-08 00:00:00,176.8075646593342,0.0,176.8075646593342,35.56562116906733,69.22836428787286,98.66414634490911
2026-06-08 01:00:00,168.85990226305321,0.0,168.85990226305321,35.825606510979405,69.21285636643269,99.40163172373954
2026-06-08 02:00:00,170.75226831648405,0.0,170.75226831648405,36.70692536067837,69.32622577163616,103.69834758822114
2026-06-08 03:00:00,172.69293295746533,0.0,172.69293295746533,36.525905878579174,69.26717472579789,108.84675011580316
2026-06-08 04:00:00,183.36416137705226,0.0,183.36416137705226,36.38304455184033,69.55240144055841,115.36979344579663
2026-06-08 05:00:00,199.32646762491146,0.0,199.32646762491146,36.55538773616873,69.18949084123433,410.2984359689774
2026-06-08 06:00:00,206.74837516630225,22.652397876850145,184.0959772894521,36.73726161461466,69.19915423940688,113.72398839670751
2026-06-08 07:00:00,218.16454875758433,57.02886606111309,161.13568269647124,36.63973583755051,68.85095667088164,100.4559118224864
2026-06-08 08:00:00,233.79593200329515,73.632483497961,160.16344850533415,36.531996356650176,68.99669512335495,97.89786512202097
2026-06-08 09:00:00,241.09158926606622,92.82213645235694,148.26945281370928,36.049409859164136,68.78288955796114,105.74697073496637
2026-06-08 10:00:00,244.56931055202398,106.16337304323977,138.4059375087842,36.29661797049587,68.8781133240639,101.56166621400685
2026-06-08 11:00:00,260.86833894214544,122.1468993632233,138.72143957892214,36.406616217835435,68.68958889168523,107.0980973830353
2026-06-08 12:00:00,253.3521592550665,120.92949089568702,132.4226683593795,35.90409168260178,68.36739524776848,97.51955790635084
2026-06-08 13:00:00,268.677754733753,115.41919929059911,153.25855544315385,35.83285010098399,68.47812002455508,96.34537889945567
2026-06-08 14:00:00,270.3540168969779,104.84586168330053,165.50815521367736,36.277858640644475,68.44641124956682,105.8836329366545
2026-06-08 15:00:00,268.2390504820043,93.13989898273542,175.09915149926888,36.846032130508426,68.39169359129905,97.08283306751964
2026-06-08 16:00:00,258.00478903150724,73.21345043905484,184.7913385924524,37.44920644806409,68.60470896339099,132.4054842593423
2026-06-08 17:00:00,245.18141865094796,57.099151647254594,188.08226700369337,37.681305506664955,68.5854092857365,168.83604977959322
2026-06-08 18:00:00,227.81261654850653,27.426573873482187,200.38604267502433,38.06830082367524,68.70551279024735,441.99637425838876
2026-06-08 19:00:00,214.50593893281393,0.0,214.50593893281393,38.079235324586534,68.22744300391614,986.0605487865664
2026-06-08 20:00:00,206.00901728739387,0.0,206.00901728739387,37.759103128619024,68.31326230793213,628.0286803846581
2026-06-08 21:00:00,190.67485774648287,0.0,190.67485774648287,38.13851276613585,68.29287522920353,209.0712780074356
2026-06-08 22:00:00,179.83381832738263,0.0,179.83381832738263,37.533027011102874,68.1817803682991,99.89800678361215
2026-06-08 23:00:00,176.9219940416089,0.0,176.9219940416089,37.52050315277904,68.00770834010133,106.21635500480146
